"Date","Open","High","Low","Close","Volume","Adj.Close"
"2007-05-14",85.300003,87.32,84.419998,86.900002,4429700,67.330429
"2007-05-21",86.879997,89.029999,86.620003,87.349998,3557500,67.679092
"2007-05-29",87.169998,88.459999,86.25,88.43,3328900,68.515884
"2007-06-04",88.43,88.43,84.419998,85.940002,3249600,66.586624
"2007-06-11",85.940002,88.489998,84.400002,87.669998,3658500,67.927025
"2007-06-18",87.68,88.300003,86.120003,86.43,3090300,66.96627
"2007-06-25",86.599998,87.860001,85.769997,86.790001,2966800,67.245201
"2007-07-02",87.290001,88.809998,87.129997,88.110001,1838900,68.267944
"2007-07-09",87.970001,90.239998,87.07,90.220001,3225300,69.902779
"2007-07-16",90.629997,92.32,88.599998,90.209999,3876900,69.895027
"2007-07-23",90.610001,92,88.040001,90.050003,5067200,69.771065
"2007-07-30",90.18,90.900002,87.510002,87.559998,5024700,67.841797
"2007-08-06",87.699997,88.709999,84.760002,85.970001,5187700,66.609863
"2007-08-13",87.160004,89.110001,83.209999,87.830002,4688000,68.051003
"2007-08-20",87.550003,89.580002,87.400002,89.150002,3011600,69.450592
"2007-08-27",88.800003,91.510002,87.510002,90.989998,3319600,70.884003
"2007-09-04",90.959999,91.5,88.669998,88.919998,3125000,69.271416
"2007-09-10",89.129997,89.870003,87.209999,89.019997,3443000,69.349312
"2007-09-17",88.949997,92.5,88.739998,91.68,3867200,71.421539
"2007-09-24",91.599998,93.980003,90.330002,93.580002,3223000,72.901695
"2007-10-01",93.839996,95.919998,93.470001,95.849998,3336500,74.670097
"2007-10-08",95.75,97,93.699997,94.169998,2981500,73.36132
"2007-10-15",94.18,95.360001,86.290001,86.620003,5397400,67.479645
"2007-10-22",85.349998,87.059998,84.080002,86.129997,5686700,67.097916
"2007-10-29",86.440002,86.910004,83.150002,84.889999,4068000,66.13192
"2007-11-05",84.940002,85.690002,79.18,79.510002,5655600,61.940735
"2007-11-12",79.529999,81.919998,78.980003,81.57,4814600,63.545536
"2007-11-19",81.220001,82.75,81.019997,82.75,3970400,64.845772
"2007-11-26",82.919998,84.940002,80.889999,83.260002,4345800,65.24543
"2007-12-03",83.43,86.529999,81.599998,86.190002,3472700,67.541481
"2007-12-10",86.260002,88.699997,84.650002,85.93,4504700,67.33773
"2007-12-17",85.389999,86.839996,83.849998,86.050003,4194900,67.43177
"2007-12-24",85.519997,86.970001,84.370003,85.089996,1868100,66.679474
"2007-12-31",84.650002,85.209999,81.550003,81.760002,3134700,64.069977
"2008-01-07",82.099998,82.150002,76.970001,77.580002,6321500,60.794384
"2008-01-14",78.129997,78.699997,74.059998,74.910004,5149500,58.70208
"2008-01-22",72.07,76.830002,72.050003,75.510002,5572500,59.17226
"2008-01-28",76.019997,81.279999,75.599998,81.209999,4885700,63.638973
"2008-02-04",81.230003,81.5,77.82,78.559998,3671400,61.562344
"2008-02-11",78.379997,81.650002,77.839996,79.949997,3132000,62.651592
"2008-02-19",80.25,80.860001,78.239998,79.669998,3578400,62.825573
"2008-02-25",79.559998,81.589996,78.190002,78.400002,2942300,61.824089
"2008-03-03",78.160004,79.610001,76.330002,76.510002,4119000,60.333687
"2008-03-10",76.730003,79.720001,75.279999,77.529999,4344200,61.138027
"2008-03-17",75.639999,81.68,75.239998,77.980003,5251900,61.492889
"2008-03-24",78.150002,79.25,77.849998,77.949997,3507500,61.469227
"2008-03-31",78.059998,81.580002,78.059998,80.519997,3454400,63.495857
"2008-04-07",80.949997,81.620003,78.129997,78.470001,3775700,61.879288
"2008-04-14",78.290001,83.220001,77.709999,82.900002,4065700,65.372665
"2008-04-21",83,83.040001,76.459999,77.82,4226100,61.366714
"2008-04-28",77.599998,79.449997,76.580002,78.550003,4199600,61.942375
"2008-05-05",78.620003,78.779999,75.82,76.32,3698800,60.183857
"2008-05-12",76.669998,78.82,75.949997,78.660004,3500700,62.029121
"2008-05-19",78.660004,79.889999,75.5,75.809998,3901800,60.169724
"2008-05-27",75.730003,78.199997,75.559998,77.559998,3347600,61.558685
"2008-06-02",77.410004,77.610001,74.849998,74.860001,4649700,59.415722
"2008-06-09",75.32,76.529999,74.75,76.120003,4002000,60.415771
"2008-06-16",75.760002,76.120003,72.620003,73.019997,4438300,57.955326
"2008-06-23",73.349998,73.459999,68.889999,69.510002,5447800,55.169476
"2008-06-30",69.480003,70.18,67.57,69.459999,4857800,55.129787
"2008-07-07",69.889999,71.209999,67.760002,68.720001,5570400,54.542458
"2008-07-14",69.410004,70,67.260002,68.940002,5662900,54.717072
"2008-07-21",69.360001,72.769997,67.919998,70.949997,4962300,56.312386
"2008-07-28",70.870003,71.440002,69.389999,70.150002,3914600,55.677437
"2008-08-04",70.029999,73.910004,69.349998,73.480003,4167200,58.320431
"2008-08-11",73.190002,74.68,72.199997,73.489998,4159300,58.328362
"2008-08-18",73.589996,73.900002,69.75,72.279999,3390600,57.773083
"2008-08-25",71.470001,72.660004,70.129997,71.599998,3461000,57.229561
"2008-09-02",72.379997,73.629997,68.510002,69.190002,5490400,55.303261
"2008-09-08",70.129997,71.989998,68.18,70.150002,5864200,56.070583
"2008-09-15",68.019997,74.709999,67.849998,72.68,9105200,58.0928
"2008-09-22",72.779999,73.989998,67.889999,69.449997,5370300,55.511074
"2008-09-29",68.93,68.93,64.510002,64.599998,6884900,51.634491
"2008-10-06",63.099998,64.5,50.009998,54.259998,12212200,43.369774
"2008-10-13",58.75,63.599998,52.34,56.490002,9710800,45.152206
"2008-10-20",57.669998,62.099998,55,59.610001,10725400,47.646008
"2008-10-27",58.599998,64.980003,58.34,64.300003,8862200,51.394707
"2008-11-03",63.560001,67.470001,62.07,64.830002,6352800,51.818333
"2008-11-10",65.980003,66.559998,57.91,63.060001,7723100,50.40358
"2008-11-17",62.330002,62.93,56.25,61.299999,10088900,49.39407
"2008-11-24",62,67,61,66.93,7227100,53.930588
"2008-12-01",64.949997,66.25,57.84,59.849998,10037100,48.225693
"2008-12-08",59.009998,60.68,53.59,56.040001,8078000,45.155689
"2008-12-15",56.599998,59.5,54.919998,56.619999,6770000,45.623035
"2008-12-22",56.529999,57.5,55.27,55.740002,2616800,44.913956
"2008-12-29",55.549999,59.389999,54.259998,59.189999,4032900,47.693882
"2009-01-05",58.790001,59.810001,57.450001,57.740002,4187800,46.525509
"2009-01-12",57.639999,57.900002,54.290001,56.419998,4706500,45.46188
"2009-01-20",56.419998,56.599998,52.310001,52.900002,5512500,42.625553
"2009-01-26",53.540001,57.709999,52.950001,53.790001,6357500,43.342693
"2009-02-02",52.790001,53.02,50.009998,52.389999,6417500,42.214603
"2009-02-09",52.459999,54.66,48.639999,49.419998,6642000,39.821449
"2009-02-17",48.93,48.93,46.439999,47.25,6975300,38.486839
"2009-02-23",47.560001,47.619999,45.169998,45.459999,7388200,37.02882
"2009-03-02",44.619999,45.43,40.869999,41.830002,8726000,34.072052
"2009-03-09",41.310001,48.5,41.200001,48,7469000,39.09774
"2009-03-16",48.48,49.75,45.599998,45.93,6371600,37.411652
"2009-03-23",46.799999,51.130001,46.57,50.330002,6446600,40.995613
"2009-03-30",49.720001,52.900002,48.080002,52.110001,5929100,42.445484
"2009-04-06",52,53.700001,50.599998,53.130001,4447200,43.276314
"2009-04-13",52.779999,55.029999,52.049999,53.810001,5224900,43.830196
"2009-04-20",53.389999,57.02,51.630001,57,6680300,46.428566
"2009-04-27",56.450001,58.98,56.299999,57.880001,5210000,47.145359
"2009-05-04",57.889999,60.23,57.610001,60.09,4985000,48.945484
"2009-05-11",59.41,59.799999,56.599998,57.919998,4609300,47.17794
"2009-05-18",58.299999,59.68,55.990002,56.07,4111500,46.069275
"2009-05-26",55.950001,58.130001,55.23,57.099998,4190000,46.915562
"2009-06-01",57.900002,61.290001,57.900002,60.939999,4818000,50.070656
"2009-06-08",60.970001,61.459999,59.07,61,4164200,50.119953
"2009-06-15",60.400002,60.400002,58.25,59.369999,4182300,48.780682
"2009-06-22",58.619999,59.470001,56.610001,59.259998,4135600,48.6903
"2009-06-29",59.360001,61.290001,58.799999,60.25,4803500,49.503723
"2009-07-06",59.869999,61.299999,57.810001,59.790001,5251600,49.125771
"2009-07-13",59.830002,63.540001,59.299999,62.919998,4262500,51.697498
"2009-07-20",63.619999,69.900002,63.080002,69.419998,5984700,57.038151
"2009-07-27",69.389999,71.389999,68.379997,70.519997,4395000,57.941952
"2009-08-03",71.800003,73.5,71.230003,72.900002,4729000,59.897453
"2009-08-10",72.589996,72.919998,70.32,71.32,4695700,58.599262
"2009-08-17",70.489998,72.910004,69.260002,72.639999,3722000,60.119659
"2009-08-24",72.739998,73.209999,70.459999,71.919998,3643900,59.523762
"2009-08-31",71.449997,72.790001,69.889999,71.349998,3583700,59.052006
"2009-09-08",71.699997,74.489998,71.410004,74,3901600,61.245251
"2009-09-14",73.720001,75.489998,73.419998,74.620003,3503000,61.758389
"2009-09-21",73.910004,76,73.370003,73.800003,2938900,61.079723
"2009-09-28",73.93,75.410004,71.620003,71.93,3551600,59.53204
"2009-10-05",71.940002,74.949997,71.900002,74.730003,2927400,61.84943
"2009-10-12",74.849998,77.230003,74.199997,76.019997,3202600,62.917076
"2009-10-19",76.269997,79.25,75.599998,77.82,4551500,64.40683
"2009-10-26",77.660004,78.610001,73.139999,73.57,4302900,60.889366
"2009-11-02",73.860001,75.809998,73.349998,75.410004,3289900,62.412224
"2009-11-09",75.93,79,75.5,77.32,3041200,63.993008
"2009-11-16",77.550003,78.790001,76.220001,76.639999,2837000,63.843521
"2009-11-23",77.150002,78.07,76.120003,76.75,2494800,63.935158
"2009-11-30",76.889999,79.139999,76.470001,78.239998,3466900,65.176369
"2009-12-07",77.910004,81.809998,76,81.75,4908300,68.100311
"2009-12-14",82.010002,83.019997,80.339996,80.970001,4824200,67.450546
"2009-12-21",81.029999,83,80.93,82.550003,1859200,68.766739
"2009-12-28",82.779999,84.32,82.540001,82.669998,2716100,68.866699
"2010-01-04",83.089996,84.599998,81.699997,84.32,3807000,70.241203
"2010-01-11",84.379997,84.599998,82.870003,83.370003,3130000,69.449829
"2010-01-19",83.82,85.169998,81.300003,81.480003,4440900,67.875397
"2010-01-25",82.330002,82.889999,79.110001,80.489998,4551800,67.05069
"2010-02-01",80.839996,81.68,77.260002,78.540001,4488900,65.426285
"2010-02-08",78.480003,80.389999,77.25,79.18,4414500,65.959419
"2010-02-16",80.080002,81.739998,79.339996,81.519997,3158600,68.354668
"2010-02-22",81.709999,81.760002,78.639999,80.150002,3573700,67.205925
"2010-03-01",80.57,82.5,80.349998,82.440002,2905100,69.126099
"2010-03-08",82.419998,82.529999,80.510002,81.379997,3691200,68.237282
"2010-03-15",81.160004,84,80.529999,81.959999,4533900,68.72361
"2010-03-22",81.5,82.410004,80.75,81,3854000,67.918648
"2010-03-29",81.239998,84.5,81.029999,83.849998,4777400,70.30838
"2010-04-05",84.220001,84.629997,82.769997,83.489998,3382800,70.006523
"2010-04-12",83.760002,85,82.690002,83.760002,4078400,70.232918
"2010-04-19",83.610001,87.089996,83.139999,86.580002,4486000,72.597496
"2010-04-26",86.82,90.25,86.739998,88.669998,6740800,74.34996
"2010-05-03",89.190002,90.519997,68.959999,82.629997,6501700,69.285408
"2010-05-10",85.599998,87.040001,83.949997,84.68,4383200,71.004341
"2010-05-17",84.879997,86.199997,78.139999,80.699997,6011800,68.092575
"2010-05-24",80.730003,81.690002,77.309998,79.309998,5017900,66.919731
"2010-06-01",78.720001,79.870003,75.800003,76.099998,6536800,64.211212
"2010-06-07",76.160004,78.389999,72.720001,78.300003,5762500,66.06752
"2010-06-14",78.989998,81.379997,78.059998,81.18,4287400,68.497589
"2010-06-21",81.959999,83,77.870003,78.900002,3885500,66.573784
"2010-06-28",78.949997,80.220001,76.849998,77.669998,5834100,65.535942
"2010-07-06",78.449997,82.25,77.5,82.160004,3940900,69.324493
"2010-07-12",81.870003,84.57,80.699997,80.949997,4080500,68.30352
"2010-07-19",81.480003,86.269997,80.010002,86.169998,4562000,72.708023
"2010-07-26",86.5,87.480003,84.860001,85.540001,3998300,72.176445
"2010-08-02",86.800003,88.07,86.019997,87.290001,2788400,73.653053
"2010-08-09",87.730003,88.379997,83.160004,84.010002,3369700,70.885475
"2010-08-16",83.330002,84.889999,80.110001,80.660004,3649300,68.486412
"2010-08-23",81.010002,82.300003,79.199997,81,3663800,68.775093
"2010-08-30",80.559998,83.709999,78.400002,83.480003,3457700,70.880806
"2010-09-07",83.230003,84.080002,82.019997,83.940002,2631000,71.271378
"2010-09-13",84.559998,86.169998,83.620003,86.07,3351500,73.07991
"2010-09-20",86.260002,87.629997,85.349998,86.959999,3045100,73.835587
"2010-09-27",86.860001,88,85.440002,87.620003,2965700,74.395973
"2010-10-04",87.290001,89.919998,86.110001,89.160004,3324400,75.703552
"2010-10-11",89.480003,89.889999,86.779999,89.139999,2739600,75.686569
"2010-10-18",89.089996,90.900002,87.510002,90.440002,3468800,76.790367
"2010-10-25",90.629997,91.489998,83.800003,84.220001,6234500,71.509117
"2010-11-01",84.57,87.870003,83.300003,86.339996,4538900,73.309158
"2010-11-08",85.800003,87.169998,84.949997,86.239998,4881800,73.224251
"2010-11-15",86.690002,86.779999,83.519997,85.010002,3751800,72.632545
"2010-11-22",84.660004,85.07,83.139999,84.400002,3107100,72.111366
"2010-11-29",83.699997,87.239998,83,86.940002,3875100,74.28154
"2010-12-06",87,87.419998,83.230003,84.32,5344300,72.043015
"2010-12-13",84.540001,87,84.43,86.370003,3644500,73.794533
"2010-12-20",86.599998,87.82,85.830002,86.470001,2888800,73.879974
"2010-12-27",86.379997,87.419998,86,86.300003,1663200,73.734726
"2011-01-03",86.75,87.900002,85.629997,86.230003,3233200,73.674919
"2011-01-10",85.720001,88.870003,85.720001,88.099998,2735700,75.272644
"2011-01-18",87.839996,89.389999,87.25,89.290001,2676100,76.289383
"2011-01-24",89.209999,90.5,87.199997,87.440002,5221600,74.70874
"2011-01-31",87.93,88.449997,87.309998,88.290001,2992000,75.434982
"2011-02-07",88.169998,91.949997,87.809998,91.800003,3262700,78.433929
"2011-02-14",91.720001,92.970001,91,92.959999,3373200,79.902702
"2011-02-22",92.730003,93.650002,89.269997,90.25,4312100,77.573357
"2011-02-28",91.900002,93.400002,90.239998,92.190002,3489300,79.24086
"2011-03-07",92.580002,94.160004,89.709999,91.610001,3628700,78.742325
"2011-03-14",91.209999,91.209999,86.910004,88.980003,4722900,76.481743
"2011-03-21",90.269997,92.980003,90.169998,92.269997,2993100,79.309616
"2011-03-28",92.419998,94.330002,91.900002,93.129997,2990300,80.04882
"2011-04-04",92.68,94.099998,92.599998,93.220001,2519900,80.126183
"2011-04-11",93.589996,94.639999,91.75,92.82,3070300,79.782372
"2011-04-18",91.940002,94.43,90.580002,93.919998,3159100,80.727859
"2011-04-25",93.910004,97.5,93.269997,97.209999,4129800,83.55574
"2011-05-02",97.580002,97.949997,94.400002,95.599998,3403200,82.171883
"2011-05-09",95.300003,97.18,94.440002,96.010002,3130200,82.5243
"2011-05-16",95.540001,96.230003,92.75,93.559998,3332700,80.892441
"2011-05-23",92.290001,93.989998,91.379997,93.470001,2735500,80.814629
"2011-05-31",94.050003,94.68,90.190002,90.699997,3122700,78.41967
"2011-06-06",90.379997,92.43,90.239998,90.730003,2948500,78.44561
"2011-06-13",91.139999,92.989998,90.580002,91.779999,3109900,79.353439
"2011-06-20",91.419998,93.919998,90.68,90.889999,3024900,78.583946
"2011-06-27",91.080002,96.949997,90.839996,96.669998,3489300,83.58136
"2011-07-05",96.400002,98.190002,96.059998,97.620003,3273800,84.40274
"2011-07-11",96.449997,97.300003,94.559998,95.470001,4245100,82.543839
"2011-07-18",95.099998,96.379997,93.379997,95.379997,3380500,82.466019
"2011-07-25",94.839996,95.529999,86.599998,87.139999,6139700,75.341675
"2011-08-01",87.980003,88.169998,81.239998,82.75,7239100,71.546059
"2011-08-08",80.75,82.860001,78.010002,82.540001,9148400,71.364494
"2011-08-15",82.660004,83.660004,76.599998,76.870003,5872500,66.910263
"2011-08-22",78.339996,80.650002,76.5,80.010002,5484900,69.643425
"2011-08-29",81.300003,83.949997,78.919998,79.349998,4173100,69.068939
"2011-09-06",77.440002,80.650002,76,76.650002,5657600,66.718765
"2011-09-12",76.209999,81.650002,76,80.529999,5594000,70.096046
"2011-09-19",79.57,79.919998,72,73.989998,5623500,64.403412
"2011-09-26",74.389999,77.769997,71.709999,71.790001,5731700,62.488457
"2011-10-03",71.129997,75.449997,68.629997,73.82,6382700,64.25544
"2011-10-10",75.120003,79.339996,75.089996,78.889999,3881300,68.668533
"2011-10-17",78.629997,80.559998,75.660004,80.480003,4320800,70.052528
"2011-10-24",80.32,82.400002,75.970001,81,7307000,70.50515
"2011-10-31",79.879997,80.589996,76.260002,79.300003,4292700,69.025421
"2011-11-07",79.269997,82.660004,78.300003,82.290001,4645500,71.628014
"2011-11-14",81.559998,83.099998,79.669998,80.540001,4174800,70.104752
"2011-11-21",79.279999,79.639999,75.489998,76.129997,3963300,66.73436
"2011-11-28",77.199997,81.459999,77.029999,79.760002,5388500,69.916367
"2011-12-05",81.330002,82.800003,80.260002,82.199997,4856900,72.055229
"2011-12-12",81.900002,81.989998,78.260002,78.870003,4251200,69.136208
"2011-12-19",79.019997,82.209999,77.510002,82.199997,3392700,72.055229
"2011-12-27",81.910004,82.639999,80.940002,81.730003,1994400,71.643234
"2012-01-03",83.760002,84.440002,82.699997,83.370003,3085700,73.080833
"2012-01-09",83.580002,85.190002,83.07,83.599998,3488600,73.282448
"2012-01-17",84.849998,86.230003,84.019997,85.650002,3338000,75.079445
"2012-01-23",85.699997,87.989998,84.629997,87.459999,4089700,76.666061
"2012-01-30",86.5,88.290001,85.790001,87.730003,3037900,76.90274
"2012-02-06",87.150002,88.290001,86.690002,87.139999,2757700,76.385551
"2012-02-13",87.57,88.150002,86.75,87.559998,2882200,77.271851
"2012-02-21",87.739998,88.459999,87.269997,88.199997,2778200,77.836647
"2012-02-27",87.410004,88.32,87.040001,87.519997,2826800,77.236549
"2012-03-05",87.400002,87.449997,84.830002,86.800003,2792400,76.601151
"2012-03-12",87.099998,90,86.959999,89.559998,3275300,79.03685
"2012-03-19",89.519997,89.900002,87.720001,88.459999,2578900,78.066101
"2012-03-26",88.919998,89.610001,87.720001,89.209999,2369800,78.727982
"2012-04-02",88.790001,89.360001,86.970001,87.269997,2345100,77.015923
"2012-04-09",86.239998,86.93,84.440002,85.690002,2639400,75.621574
"2012-04-16",86.040001,87.800003,85.919998,87.480003,2587600,77.201256
"2012-04-23",86.519997,89.75,86.019997,89.360001,3360500,78.860352
"2012-04-30",89.25,89.949997,88.300003,88.669998,2326900,78.251427
"2012-05-07",87.699997,88.620003,85.980003,86.730003,2817400,76.539375
"2012-05-14",85.459999,86.550003,83.269997,83.510002,2878700,74.20813
"2012-05-21",83.879997,85.199997,82.949997,84.779999,2663800,75.33667
"2012-05-29",85.379997,86,82.720001,82.849998,3015400,73.621643
"2012-06-04",82.790001,86.190002,81.989998,86,2824700,76.420776
"2012-06-11",86.540001,87.910004,85.080002,87.440002,3072400,77.700386
"2012-06-18",87.07,88.379997,86.379997,86.830002,3271700,77.158333
"2012-06-25",85.870003,89.599998,85.290001,89.599998,3216400,79.619789
"2012-07-02",89.290001,89.949997,88.279999,88.989998,1954400,79.077728
"2012-07-09",88.860001,89.82,85.339996,87.589996,3540700,77.833672
"2012-07-16",88.120003,91.199997,87.550003,89.989998,3315900,79.966347
